row,trilogy_flag,group,width,height,sha256,pixel_sha256,ink_pixels,canvas_ink_fraction,blank,bbox,bbox_width,bbox_height,bbox_ratio,bbox_ink_fraction,bbox_width_fraction,bbox_height_fraction,bbox_shape_sha256,components_raw,components_ge4px,component_areas,holes_raw,holes_ge4px,hole_areas,padding_left_fraction,padding_right_fraction,padding_top_fraction,padding_bottom_fraction,stroke_width_px_min,stroke_width_px_p10,stroke_width_px_p25,stroke_width_px_median,stroke_width_px_p75,stroke_width_px_p90,stroke_width_px_max,stroke_width_median_canvas_fraction,skeleton_pixels,qualified_orientation_samples,horizontal_skeleton_fraction,vertical_skeleton_fraction,diagonal_skeleton_fraction,orientation_histogram_15deg,horizontal_mirror_iou,vertical_mirror_iou,rotation_180_iou,threshold_96_160_ink_change_fraction,threshold96_components,threshold160_components,threshold96_holes,threshold160_holes,component_gap_center_distance_min_px,counter_width_median_px,stroke_width_p90_p10_ratio
75,N,new-only,128,128,50cbdff5d07c5861ed8fb389df84e2d199e18b28ff38b7910a4b0d0cac699d7d,41d45cd9457a57a0e18fe62a904cbccc3ab564e1007785e8d10e1edf69594ff6,3151,0.19232177734375,False,"[20,21,108,110]",88,89,0.9887640449438202,0.4023237997957099,0.6875,0.6953125,5cae7cc6e84b66b648a5a8b839f954070d187d82781b031e42a07e9da448ea32,2,2,"[2808,343]",0,0,[],0.15625,0.15625,0.1640625,0.140625,12.0,12.80625,13.41641,14.14214,15.99851,25.05993,26.83282,0.11048543456039805,162,161,0.043478260869565216,0.031055900621118012,0.7142857142857143,"[5,14,56,25,3,3,4,3,29,10,5,4]",0.38932980599647266,0.4679711157698579,0.49195075757575757,0.029197080291970802,2,2,0,0,9.219544457292887,,1.9568515373352855
76,N,new-only,128,128,dd0894a4ad708464306ae619f1c7b29818cf412ec3150de1f34be3d903b020c2,2a1d9acf40a31379aa6df20acddb76e1df7eb54f848f7f611ce6837609c4c3f4,3130,0.1910400390625,False,"[21,31,106,110]",85,79,1.0759493670886076,0.466120625465376,0.6640625,0.6171875,3af4d4f1252597739a6660f0cc19d5af91bce2b6c52f8ffc19e3bcadf361e7df,2,2,"[2845,285]",0,0,[],0.1640625,0.171875,0.2421875,0.140625,10.19804,14.14214,14.14214,23.0,26.90725,28.28427,28.42534,0.1796875,118,111,0.0,0.0,0.8558558558558559,"[0,0,21,37,0,0,0,8,22,17,6,0]",0.4240218380345769,0.4017017465293327,0.29633464485400707,0.019488817891373803,2,2,0,0,10.63014581273465,,1.9999992928934376
77,N,new-only,128,128,3db3242e9076ec29533398c65f4fe7f6576dd54fbbf420e361654a17006117b8,3cb0aa80f51a196502100beb7ce8d612ec64b44a694ac0f487e4e972f892b40c,2879,0.17572021484375,False,"[20,24,108,109]",88,85,1.035294117647059,0.38489304812834224,0.6875,0.6640625,e1a4b34328339abc3102422df30c1830958ea4c7123126b3590ebec5b093af46,2,2,"[2633,246]",0,0,[],0.15625,0.15625,0.1875,0.1484375,8.94427,10.77033,11.31371,12.16553,21.26029,22.36068,22.62742,0.09504316453590968,173,166,0.024096385542168676,0.0,0.7951807228915663,"[4,8,37,52,0,0,0,9,40,8,7,1]",0.16747769667477697,0.2533739660426643,0.3814779270633397,0.027787426189649182,2,2,0,0,14.142135623730951,,2.0761369428791876
78,N,new-only,128,128,bd1f661a89f3273fad06816d7843b9ecfd2f7f731d6581c30d793f646425cfdf,2cc92d8dfdda1fe46a768f5b689c288b2933efc4bf8e7fd5719b017c0a531a59,1651,0.10076904296875,False,"[27,54,101,110]",74,56,1.3214285714285714,0.3984073359073359,0.578125,0.4375,1e3c964f2d4a6107e66da7ff65536a6b9f8e691c1be64bc1bb4435f3aeb2641d,2,2,"[1425,226]",0,0,[],0.2109375,0.2109375,0.421875,0.140625,10.0,11.31371,11.31371,12.80625,17.88854,22.36068,22.62742,0.10004881620988826,77,75,0.04,0.0,0.76,"[4,7,14,32,0,0,0,0,5,8,3,2]",0.414738646101114,0.3061708860759494,0.36898839137645106,0.03634161114476075,2,2,0,0,12.041594578792296,,1.976423295276262
79,N,new-only,128,128,acff0302f11c30e69529adede62a4c8ed75321774c44e717fe453c9d6d89a39f,5d3136e59e88c5f8f3fcb451a5563c1f73b664acdd173e41bfd83ded1cd8869f,2740,0.167236328125,False,"[21,37,107,110]",86,73,1.178082191780822,0.4364447276202612,0.671875,0.5703125,d874d3e9faf0056b68dc5b774559217276a6732256209a0ba5a964f3c9628b82,3,3,"[2304,229,207]",0,0,[],0.1640625,0.1640625,0.2890625,0.140625,6.0,8.24621,11.6619,16.60626,20.59126,22.36068,24.16609,0.12973641791887564,136,127,0.03937007874015748,0.14960629921259844,0.33070866141732286,"[3,21,10,2,13,1,20,10,16,22,6,3]",0.4489687995769434,0.3154104656745079,0.33658536585365856,0.033576642335766425,3,3,0,0,7.211102550927978,,2.711631161466904
80,N,new-only,128,128,5010be4f0a41cf96edb9d199d3aee408e49f562b3ccd3f28dc592bab4b83b67e,57a331d7c4ea49a9637535f850ea7ae47bc855c62b4bab4a43c61c4266e96892,3172,0.193603515625,False,"[21,18,107,110]",86,92,0.9347826086956522,0.40091001011122346,0.671875,0.71875,9bc9ece891a5e0b79fce4df37e9107dd5ec76935ad0e6de2769a20536472d732,2,2,"[1916,1256]",0,0,[],0.1640625,0.1640625,0.140625,0.140625,8.94427,12.26224,14.14214,15.6205,21.26029,22.36068,22.62742,0.12203515118604147,163,163,0.05521472392638037,0.0,0.7484662576687117,"[10,13,17,39,1,0,0,0,0,70,8,5]",0.24734565473849784,0.24440957238132602,0.3316540722082284,0.02269861286254729,2,2,0,0,17.804493814764857,,1.823539581675126
81,N,new-only,128,128,6f454f53f0268c71f22547f33feff77724de3f65e17d92eacf2ee09654ddfc86,8647d12a526aa308b9dc87017656aacc04d84a2563b1b773e8786a9f3a769733,2564,0.156494140625,False,"[21,38,107,110]",86,72,1.1944444444444444,0.4140826873385013,0.671875,0.5625,fea70cefca2e7fb76b9a01f3e501077c91d7a8a1f2df9ea0bb60a8d743172437,2,2,"[2081,483]",0,0,[],0.1640625,0.1640625,0.296875,0.140625,12.16553,13.88328,14.42221,15.6205,22.0,26.07681,26.90725,0.12203515118604147,89,82,0.06097560975609756,0.0,0.5609756097560976,"[4,15,8,11,0,0,0,2,17,18,4,3]",0.3934782608695652,0.4252362423568649,0.3048346055979644,0.0327613104524181,2,2,0,0,8.48528137423857,,1.8782888481684443
82,N,new-only,128,128,2b724be03012704ee9fd8e21dc15c5cd35f96d08da9223adbe40fcfb88e4f03c,07245841300bd16a6b688482940fa666a389a35d676875fe88fe88cf86277491,3655,0.22308349609375,False,"[20,21,108,110]",88,89,0.9887640449438202,0.46667517875383047,0.6875,0.6953125,7518b674aa482b3eb571740b196c80b639d4fe30d354eb1697631016c4fcedd4,2,2,"[3355,300]",1,1,[1056],0.15625,0.15625,0.1640625,0.140625,10.19804,11.6619,12.80625,15.23155,20.94522,25.45584,26.83282,0.11899645477912357,194,192,0.036458333333333336,0.036458333333333336,0.65625,"[5,17,44,22,12,6,4,5,25,43,4,5]",0.45617529880478086,0.4869812855980472,0.6874422899353647,0.027906976744186046,2,2,1,1,8.602325267042627,10.0,2.1828209811437245
83,N,new-only,128,128,3f9b049c59bcd8c79cfd8895a61fc4d5747d512deac4673bf895de8056cde009,3a964ec2ea5e02a251d2cccfae589b6dbd451e8f2c60dd8b845fc96e4d8ea95a,3486,0.2127685546875,False,"[21,22,107,110]",86,88,0.9772727272727273,0.4606236786469345,0.671875,0.6875,cbd08f396304cb31c87152e392632a5ba0b076709661b4663a596f7a407d294a,2,2,"[3182,304]",1,1,[1010],0.1640625,0.1640625,0.171875,0.140625,10.0,11.31371,12.6884,14.56022,18.62311,25.45584,25.6125,0.1137517170200081,190,189,0.031746031746031744,0.042328042328042326,0.6772486772486772,"[7,14,22,41,12,7,3,4,10,61,5,3]",0.4537114261884904,0.4537114261884904,0.6631679389312977,0.022948938611589215,2,2,1,1,8.48528137423857,10.0,2.2499993370874805
84,N,new-only,128,128,a7127388cd51e297dbf1688544a25e7c63918aeddcb97d7eb4c11e2e76c5bf74,12b292596cb531dcda1c57260fbeb33f59d37c59e5d8776ea75c2aee5af3f8c4,2763,0.16864013671875,False,"[20,47,108,110]",88,63,1.3968253968253967,0.49837662337662336,0.6875,0.4921875,6f6f3b6ee540255af2926865bc2bb0ec782d7ac089e2acf33b85e5f0aa8cb7a2,2,2,"[2589,174]",0,0,[],0.15625,0.15625,0.3671875,0.140625,6.0,8.24621,12.0,17.08801,21.63331,23.54416,26.0,0.1335000585205864,159,145,0.013793103448275862,0.2206896551724138,0.32413793103448274,"[2,18,12,3,11,7,34,10,17,25,4,2]",0.48628294782140935,0.3664688427299703,0.3438715953307393,0.029677886355410785,2,2,0,0,11.313708498984761,,2.8551492140025543
85,N,new-only,128,128,2ddfbebc0aa87b1f7734d890d2f2368386d6a97051fe9393926c0d06cec57100,859d4721520b01f2f3bec502bf7e42f1ac06ab1ac19a8a422bf76a994f2c2c53,3562,0.2174072265625,False,"[24,18,104,110]",80,92,0.8695652173913043,0.48396739130434785,0.625,0.71875,841e881a94f1e29737edec31a18ac592ecd031ab260a534e8f6de6dec091694b,1,1,[3562],0,0,[],0.1875,0.1875,0.140625,0.140625,8.0,12.60075,16.0,19.69772,20.0,20.4156,24.08319,0.15388840315306412,190,186,0.24731182795698925,0.5053763440860215,0.021505376344086023,"[43,1,2,1,22,30,75,1,2,1,2,6]",0.6023391812865497,0.2169456781687735,0.19932659932659932,0.04772599663110612,1,1,0,0,,,1.6201892744479496
86,N,new-only,128,128,ef4da8591c52ae5550802d3177388efc4668e831e54e20baf54f02feb7031ebd,f9970ba81adaf39c795f63e49d28cc0e5063f48bb30518ab2f9465e1360eddc5,4701,0.28692626953125,False,"[20,15,108,113]",88,98,0.8979591836734694,0.5451066790352505,0.6875,0.765625,b1749d6f12eb56b7247380af90da703f98bf26ab52516f27182d1bcfd96c478d,1,1,[4701],1,1,[202],0.15625,0.15625,0.1171875,0.1171875,7.2111,14.0,15.23155,18.0,18.0,20.0,24.0,0.140625,288,280,0.32142857142857145,0.37142857142857144,0.05357142857142857,"[74,2,1,1,23,33,91,8,9,7,9,22]",0.5357726233257105,0.37095363079615046,0.272948822095857,0.022761114656456072,1,1,1,1,,13.70820393249937,1.4285714285714286
87,N,new-only,128,128,521197dce5380ec23f85cde4ff13a08a8584b646872f4f9cbd621246bcb9f94e,4b38baf7519fdbb2cf73098383a248b29e430b4558c76b51eeaf1719c0e119dd,4701,0.28692626953125,False,"[20,15,108,113]",88,98,0.8979591836734694,0.5451066790352505,0.6875,0.765625,f856fd9f7c1af3b0aaeac66583c6bfd6b6dc8db139fbac7b760b71832876d234,1,1,[4701],1,1,[202],0.15625,0.15625,0.1171875,0.1171875,6.32456,14.0,14.52572,18.0,18.0,20.09975,24.33105,0.140625,284,274,0.3284671532846715,0.36496350364963503,0.043795620437956206,"[90,8,5,9,16,44,70,24,0,0,3,5]",0.5357726233257105,0.37095363079615046,0.272948822095857,0.022548393958732184,1,1,1,1,,14.0,1.4356964285714287
88,N,new-only,128,128,bce502f1d2e7dd3b162d0b98931eaab8bb0e5a4a62fe95f0a59b825f07355140,a0eab48199d8b1b78b8ce677fad645340d1c9b531f1e5360ea3b796a4e4e762a,3787,0.23114013671875,False,"[19,17,109,111]",90,94,0.9574468085106383,0.4476359338061466,0.703125,0.734375,b5c8b4741e49654125861a2a4d4dd45f1a71ec2657c057b889e73332fc0689c2,1,1,[3787],0,0,[],0.1484375,0.1484375,0.1328125,0.1328125,4.0,8.6,15.6205,18.0,20.0,24.0,28.42534,0.140625,204,198,0.494949494949495,0.06565656565656566,0.06565656565656566,"[98,22,6,9,12,17,16,13,0,0,0,5]",0.5245571658615137,0.22516984794564865,0.28721957851801494,0.024029574861367836,1,1,0,0,,,2.7906976744186047
89,N,new-only,128,128,7e955413aa3284a5c0940ec1c36817a6b5b09ba2f2d3e87455453544d43a0869,2f1e343f63607aecafd47817865a8afd1dbe9fedfd25d14a2945302833a0601b,4432,0.2705078125,False,"[21,18,107,110]",86,92,0.9347826086956522,0.5601617795753286,0.671875,0.71875,62ebf28d855f5a33523720f374f108b51944e90663860c95c33cc439b3fcbf54,1,1,[4432],0,0,[],0.1640625,0.1640625,0.140625,0.140625,4.0,10.82467,18.0,20.0,20.0,23.4094,26.83282,0.15625,232,227,0.4052863436123348,0.3039647577092511,0.05726872246696035,"[83,15,6,8,12,19,62,2,1,1,2,16]",0.5716312056737589,0.4675496688741722,0.39152276295133437,0.018276173285198555,1,1,0,0,,,2.1625971045768604
90,N,new-only,128,128,e92aaf52966481c8141453e76044ef4a0d8e0118ffb0804e72c3038b225edb6b,a99ee48c146efdb2b44d0a489f06d41f2201e6109a2a67ecb16d28449efda5ac,5020,0.306396484375,False,"[20,18,108,109]",88,91,0.967032967032967,0.6268731268731269,0.6875,0.7109375,3500728762db5430666590d4b7385dbece33c7ecd6a6e51299e74b28c0aeadaa,1,1,[5020],1,1,[225],0.15625,0.15625,0.140625,0.1484375,6.0,14.0,16.12452,18.0,20.0,20.0,24.08319,0.140625,294,281,0.3665480427046263,0.27402135231316727,0.0711743772241993,"[86,6,8,7,8,19,73,15,4,5,14,36]",0.5796098174952801,0.4202857547036356,0.4446043165467626,0.034262948207171316,1,1,1,1,,14.615773105863909,1.4285714285714286
91,N,new-only,128,128,3afc94b641b75f09517f03b0da057ac5de3c8e9c6529a2447759c194e424dc01,c32d2eb26ee3211d9a5775bf437a648771a4d2268fb829451739fe50a56fbb60,3734,0.2279052734375,False,"[19,19,109,109]",90,90,1.0,0.46098765432098765,0.703125,0.703125,98e6e44132510545e55690918a778fe7f2c9c059520183711ff62c7732cb4b05,1,1,[3734],0,0,[],0.1484375,0.1484375,0.1484375,0.1484375,4.0,8.0,17.08801,20.0,22.0,24.0,27.20294,0.15625,186,179,0.2569832402234637,0.329608938547486,0.03910614525139665,"[16,3,4,9,8,16,58,18,0,0,7,40]",0.5448903599503516,0.426824608330149,0.36676427525622257,0.016871987145152652,1,1,0,0,,,3.0
92,N,new-only,128,128,ba714d2ef73bddc4851abc5019780bbf72cfcb2047af97add64a9ea8004467b8,0d72852a5a85e705c6e90dd7e60cc79b1799c75dda7689f9236b8e39e68b9489,3675,0.22430419921875,False,"[23,19,105,109]",82,90,0.9111111111111111,0.49796747967479676,0.640625,0.703125,4c590e54f4460c2b15869030b46bb92222b25ddb777d651c3df7e2dc5109b3f6,1,1,[3675],0,0,[],0.1796875,0.1796875,0.1484375,0.1484375,7.2111,12.09932,16.30847,20.0,22.0,22.36068,25.45584,0.15625,187,176,0.32386363636363635,0.32954545454545453,0.045454545454545456,"[55,5,3,5,5,18,51,22,0,0,3,9]",0.5874730021598272,0.4069678407350689,0.37588918008236616,0.03537414965986395,1,1,0,0,,,1.848093942469494
93,N,new-only,128,128,e2c9e84e94f1d47c6ba834982bf00f12421ada30d9514f001df2eedd44f48682,29e6b011b2b74fe6d4d1ea7aa17a5f4886f7d6f217422c3aa92a4ec728efcfc7,4964,0.302978515625,False,"[23,19,105,109]",82,90,0.9111111111111111,0.6726287262872629,0.640625,0.703125,69ce63cdd9b82c0dfc1c31eda000ce61b365d06688dec6d8aa89d2f8b716ccf6,1,1,[4964],2,2,"[356,166]",0.1796875,0.1796875,0.1484375,0.1484375,4.0,10.0,16.0,18.0,20.09975,22.0,26.0,0.140625,319,297,0.2222222222222222,0.32323232323232326,0.06060606060606061,"[71,26,6,4,17,43,71,10,10,8,8,23]",0.5092733353602918,0.5129533678756477,0.432198499711483,0.015108783239323126,1,1,2,2,,11.661903789690601,2.2
94,N,new-only,128,128,24f58b01d439e97a682f205cebc6a93e6005c529d6be162e69db0c396b77aad1,5a0c0cf0d01fc917b728b92b90522e9efd46d83c43017da11b8d2693efd251cb,3733,0.22784423828125,False,"[19,19,109,109]",90,90,1.0,0.4608641975308642,0.703125,0.703125,02615dcccc5fb4615dc4de12bfebf54475ed730f8a97ee21ff0e78ddf764652d,1,1,[3733],0,0,[],0.1484375,0.1484375,0.1484375,0.1484375,4.0,8.0,16.93911,18.0,22.0,24.0,28.84441,0.140625,204,193,0.43523316062176165,0.18134715025906736,0.06735751295336788,"[71,2,0,0,1,5,38,8,8,10,23,27]",0.5324302134646962,0.20887305699481865,0.23814262023217247,0.035896062148406106,1,1,0,0,,,3.0
95,N,new-only,128,128,f8ac04ac4ef7fb84322966b701251d7cabc310d4fa86d86be9300984a3040e79,d03c1cbdc24ef70e5cc3e0916c717d9469d3298e61e8c7dce468db9ea8c58bc5,4925,0.30059814453125,False,"[24,20,104,108]",80,88,0.9090909090909091,0.6995738636363636,0.625,0.6875,f72e36b6488c487a9a6b191a51ac7a4be50b8664e59fe621003a8690d62cce2e,2,2,"[4538,387]",1,1,[1569],0.1875,0.1875,0.15625,0.15625,14.0,14.0,15.42602,18.0,24.16609,28.0,28.0,0.140625,227,225,0.21333333333333335,0.3377777777777778,0.12444444444444444,"[38,15,8,10,11,17,70,14,9,8,9,16]",0.7268583450210379,0.9858870967741935,0.7244397759103641,0.029441624365482234,2,2,1,1,8.0,10.0,2.0
96,N,new-only,128,128,eea673bddc304271d73b7011bf48a5ea26018868affb33aa99e56d9bb3d6a85c,bdec45d4c0d5010dd4f8db44f9b212b357865b1f7328e15b6282937d9cd6e846,4920,0.30029296875,False,"[20,17,108,111]",88,94,0.9361702127659575,0.5947775628626693,0.6875,0.734375,e6f3ce9b791a1c55aab7c04070e48682d4176ae2b57ea8cc87d9beee6148f76e,1,1,[4920],1,1,[1409],0.15625,0.15625,0.1328125,0.1328125,10.77033,12.0,12.0,16.12452,18.86796,24.0,29.52965,0.12597277731716483,304,300,0.27666666666666667,0.16666666666666666,0.32666666666666666,"[78,17,80,9,11,14,42,15,10,8,4,12]",0.5105925698495548,0.6616008105369807,0.5018315018315018,0.038211382113821135,1,1,1,1,,18.0,2.0
97,N,new-only,128,128,061e003914f463541683ce169733d8aae86027bb0093c3123cac8f8cf673c1f1,43a61154d1577178de608c71a7ae2a605b982c18219c0847cf91a6bf9e5aebd1,5138,0.3135986328125,False,"[20,18,108,110]",88,92,0.9565217391304348,0.6346343873517787,0.6875,0.71875,4c94a333df22a656fef760ebf7dac13068c61fd307a3536585f070d556d8c506,1,1,[5138],0,0,[],0.15625,0.15625,0.140625,0.140625,14.0,16.0,16.0,17.08801,18.0,22.0,22.0,0.1335000585205864,276,276,0.09057971014492754,0.5543478260869565,0.09420289855072464,"[19,7,4,5,9,23,145,24,11,9,6,14]",0.6446862996158771,0.8015427769985974,0.7288021534320323,0.06305955624756715,1,1,0,0,,,1.375
98,N,new-only,128,128,56b5b2bb9ea13f6726329a2bd143e676dca11d4120c0858b333afd3ef45f56c0,32edaeccccca5b08b0436f1ea1b9b875b51e0951cc6fe5b565b30a17c0d47013,4839,0.29534912109375,False,"[22,20,106,111]",84,91,0.9230769230769231,0.6330455259026687,0.65625,0.7109375,5294bde261d85d72604cfb3011bfcf8736bf1a05a1ca8ee376b99256a4557281,1,1,[4839],0,0,[],0.171875,0.171875,0.15625,0.1328125,14.0,14.0,16.0,16.12452,18.86796,20.0,20.59126,0.12597277731716483,274,274,0.27007299270072993,0.3613138686131387,0.12408759124087591,"[63,10,4,6,8,14,94,15,15,13,13,19]",0.5405921680993314,0.6001984126984127,0.4967522424992267,0.022318660880347178,1,1,0,0,,,1.4285714285714286
99,N,new-only,128,128,8c5fc8aeec7abc0d171efa2218abfdc9483b6c6239d501f78e8519f5a48ae7a2,323beca0c3b3aaa91155b29976a7fbc6d8301cfeaeca798bba29f1093c04bb2b,3833,0.23394775390625,False,"[21,19,107,109]",86,90,0.9555555555555556,0.49521963824289406,0.671875,0.703125,7be7e1579df00f03704e01a04ee22bf8fb10bac191d3d98daa4531a1f7164bfc,1,1,[3833],0,0,[],0.1640625,0.1640625,0.1484375,0.1484375,10.0,14.0,14.0,16.0,20.0,20.88061,24.0,0.125,221,217,0.2903225806451613,0.47465437788018433,0.09216589861751152,"[63,4,4,6,3,8,100,5,12,5,3,4]",0.6629067245119306,0.5162183544303798,0.42756052141527,0.027915470910513957,1,1,0,0,,,1.491472142857143
100,N,new-only,128,128,4c02f0320c90fd9ddb9967cafd75478e80f2eb8ad153113c9d9d7b61bd63cba0,0c37189a04248e42be0dd149da2b21b20d563f5fcf9714abe9c901e7827b3c9c,4510,0.2752685546875,False,"[21,18,107,110]",86,92,0.9347826086956522,0.5700202224469161,0.671875,0.71875,8a1683db219c4f01906ca12a7782417a5e001bdfa94094eca99eb25fcb190169,1,1,[4510],0,0,[],0.1640625,0.1640625,0.140625,0.140625,10.0,14.0,14.0,16.0,17.08801,20.0,26.0,0.125,253,249,0.5060240963855421,0.11244979919678715,0.12048192771084337,"[113,11,13,10,6,12,27,10,4,8,11,24]",0.6967644845748683,0.5267433987813135,0.5970254957507082,0.04966740576496674,1,1,0,0,,,1.4285714285714286
101,N,new-only,128,128,d90071d0f8abfae8f9c9ed9bb766fe7f18af46eb36cc8680b23f7695b1fa34f2,269a7b32d4346fbd7a67430ade9c3e59528dc60731a80fad1a60b7bb14ae0fea,4993,0.30474853515625,False,"[21,18,107,110]",86,92,0.9347826086956522,0.631066734074823,0.671875,0.71875,7dbd03c75cb9a0228e2ab3a5b238a3ec14c244b7047e5667a165cfef89f57eef,1,1,[4993],1,1,[884],0.1640625,0.1640625,0.140625,0.140625,6.0,12.0,13.41641,14.14214,18.86796,22.44925,30.0,0.11048543456039805,329,317,0.2870662460567823,0.23659305993690852,0.25236593059936907,"[77,9,12,10,12,15,69,5,36,27,25,20]",0.570125786163522,0.5264445123815347,0.47286135693215336,0.0294412177047867,1,1,1,1,,16.0,1.8707708333333333
102,N,new-only,128,128,b428184daf645f7ef3b28497821246afda44e9d8ff06e0ed7ae8564e272d64e2,e884672c67bb531d72da67f384f207f5c56bbfcc04cad079cf3ec92511cfbd3a,4757,0.29034423828125,False,"[22,17,106,111]",84,94,0.8936170212765957,0.6024569402228976,0.65625,0.734375,27885cd651b975ee467af0e251599ca98dfde677590fa7199c5c89e3199e02ad,1,1,[4757],2,2,"[601,357]",0.171875,0.171875,0.1328125,0.1328125,7.2111,8.48528,12.64911,14.0,18.43909,22.0,27.20294,0.109375,345,328,0.18292682926829268,0.14939024390243902,0.45426829268292684,"[42,8,6,9,11,9,45,9,12,130,26,21]",0.40200412614205716,0.49450204209864906,0.4280996697688382,0.01702753836451545,1,1,2,2,,5.656854249492381,2.5927252842569724
103,N,new-only,128,128,99cacc88a8587c33de0f768f18c98d16899d6f32c48c74c6775692f2abbff73e,7b4cefe6c7bfaa243e0d79b7ab2864b4d187e618cc6fdf99091e1fd881382087,5068,0.309326171875,False,"[20,15,108,113]",88,98,0.8979591836734694,0.5876623376623377,0.6875,0.765625,b51c4aec7664902b9c005647ec42c91ba05a8fe1cf7696b252022b9ceb8306a6,1,1,[5068],0,0,[],0.15625,0.15625,0.1171875,0.1171875,14.0,15.23155,16.0,16.49242,20.0,22.0,22.0,0.1288470508005519,272,272,0.1948529411764706,0.45955882352941174,0.09926470588235294,"[41,8,7,9,9,16,127,10,6,9,9,21]",0.6770350761085374,0.6781456953642384,0.5739130434782609,0.029005524861878452,1,1,0,0,,,1.4443704022243304
